round,condition,iteration,end_to_end_ms,total_compute_ms,non_compute_overhead_ms,total_activation_bytes,num_hops,hop_1_compute_ms,hop_1_deserialize_ms,hop_1_serialize_ms,hop_1_forward_ms,hop_1_activation_bytes,hop_2_compute_ms,hop_2_deserialize_ms,hop_2_serialize_ms,hop_2_forward_ms,hop_2_activation_bytes,hop_3_compute_ms,hop_3_deserialize_ms,hop_3_serialize_ms,hop_3_forward_ms,hop_3_activation_bytes,hop_4_compute_ms,hop_4_deserialize_ms,hop_4_serialize_ms,hop_4_forward_ms,hop_4_activation_bytes,hop_5_compute_ms,hop_5_deserialize_ms,hop_5_serialize_ms,hop_5_forward_ms,hop_5_activation_bytes,paired_pass,condition_key,execution_index
1,chain_2svc_mtls_multinode,1,72.61773200002608,64.48047500020948,8.1372569998166,1003520,1,36.43118200011486,0.18989899990629056,0.043900000036956044,32.57430500002556,602112,28.04929300009462,0.13739899986831006,0.02419999987068877,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,2,71.74203799991119,63.71658100010791,8.025456999803282,1003520,1,36.38958300007289,0.1839990000007674,0.04069999999956053,31.57071099985842,602112,27.32699800003502,0.12659999993047677,0.024400000029345392,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,3,72.63153200005945,64.12717799980783,8.504354000251624,1003520,1,36.471581999876435,0.18129900013263978,0.04650000005312904,32.39080699995611,602112,27.655595999931393,0.1319990001320548,0.023198999997475767,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,4,73.16802900004404,64.94017199975133,8.227857000292715,1003520,1,36.48848199986787,0.18829900000127964,0.04590000003190653,32.86230299977433,602112,28.451689999883456,0.1522990000921709,0.022800000124334474,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,5,72.53793300014877,64.15847800008123,8.379455000067537,1003520,1,36.36628300000666,0.18889900002250215,0.045199999931355705,32.40290700000514,602112,27.79219500007457,0.1361990000532387,0.024099000029309536,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,6,72.48763300003702,64.17387700003019,8.313756000006833,1003520,1,36.27408300008028,0.17739899999469344,0.04629999989447242,32.60960500006149,602112,27.899793999949907,0.1252990000466525,0.023499999997511622,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,7,72.56993300006798,64.68417499968382,7.885758000384158,1003520,1,37.030978999837316,0.1792990001376893,0.046200000042517786,31.943609000109063,602112,27.653195999846503,0.14199900010680722,0.023300000066228677,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,8,72.46273300006578,64.15307799989023,8.309655000175553,1003520,1,36.42438199995013,0.17799900001591595,0.041300000020783045,32.49710599993705,602112,27.7286959999401,0.1308989999415644,0.022599999965677853,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,9,72.63193200014939,64.74917400009872,7.882758000050671,1003520,1,36.68268100000205,0.17939899998964393,0.046899999915694934,32.40990599988436,602112,28.06649300009667,0.13629899990519334,0.02380000000812288,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,10,72.46873300005063,63.9926789999663,8.476054000084332,1003520,1,36.35508200000004,0.1895989998956793,0.04830000011679658,32.580204999931084,602112,27.637596999966263,0.14879900004416413,0.022598999976253253,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,11,72.89733000015985,64.46557599997504,8.43175400018481,1003520,1,36.6422810000131,0.18799899999066838,0.04280000007383933,32.92610400012563,602112,27.823294999961945,0.13949899994258885,0.02390000008745119,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,12,73.63112600000932,64.86107299997457,8.77005300003475,1003520,1,36.343882999972266,0.17849900018518383,0.04659999990508368,33.8846970000759,602112,28.5171900000023,0.1474989999223908,0.024500000108673703,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,13,71.89043699986541,64.06917799972689,7.821259000138525,1003520,1,36.29598299994541,0.1911990000280639,0.04100000001017179,32.40820599990002,602112,27.77319499978148,0.1412990000062564,0.024200000098062446,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,14,73.14002900011474,64.9838730000738,8.156156000040937,1003520,1,36.68718100016122,0.21049899987701792,0.04129999979340937,33.090202000039426,602112,28.296691999912582,0.1454979999380157,0.024200000098062446,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,15,72.8947310001331,64.784273999976,8.110457000157112,1003520,1,36.2459839998337,0.19969799996033544,0.047900000026857015,33.514099999820246,602112,28.538290000142297,0.15309900004467636,0.025299999833805487,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,16,72.91533000011441,64.77437899980032,8.14095100031409,1003520,1,36.399682999899596,0.17849900018518383,0.04139900011068676,33.36540099985541,602112,28.374695999900723,0.14269899997998436,0.025800000003073364,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,17,72.5526329999866,64.41778100020201,8.134851999784587,1003520,1,36.52498200017362,0.1978979998966679,0.046099999963189475,32.741903999976785,602112,27.89279900002839,0.13939900009063422,0.023399999918183312,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,18,71.52663900001244,63.92908500015437,7.597553999858064,1003520,1,36.60078200005046,0.1859989999957179,0.044799000079365214,31.834509999953298,602112,27.328303000103915,0.12249899987182289,0.02380000000812288,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,19,71.21164099999078,63.56118699977742,7.650454000213358,1003520,1,36.224183999820525,0.188199000149325,0.0462990001324215,31.79711000007046,602112,27.337002999956894,0.12349899998298497,0.022499999886349542,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,20,71.97893600005045,64.23438299998452,7.744553000065935,1003520,1,36.76708100010728,0.19259900000179186,0.06459899987021345,32.03650899990862,602112,27.467301999877236,0.11620000009315845,0.02220000010311196,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,21,73.61972600006084,66.00306900008945,7.616656999971383,1003520,1,36.4283820001674,0.18529899989516707,0.04709999984697788,34.09799599990038,602112,29.57468699992205,0.15359899998657056,0.023400000145556987,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,22,71.99723700000504,64.31198200016297,7.685254999842073,1003520,1,36.35748300007435,0.1859989999957179,0.0473000000056345,32.305808000046454,602112,27.954499000088617,0.14509900006487442,0.023899999860077514,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,23,71.19114199986143,63.809985000261804,7.381156999599625,1003520,1,36.33378300014556,0.1921989999118523,0.047900000026857015,31.675109999923734,602112,27.476202000116245,0.1283999999941443,0.023199999986900366,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,24,71.423440999979,63.953484000194294,7.469956999784699,1003520,1,36.36558300013348,0.1802990000214777,0.04649899983633077,32.03910899992479,602112,27.58790100006081,0.15719900011390564,0.02429999995001708,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,25,70.92354299993531,63.58818499984409,7.335358000091219,1003520,1,36.05378399993242,0.18669900009626872,0.0473000000056345,31.660510999927283,602112,27.534400999911668,0.12970000011591765,0.023199999986900366,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,26,71.49423999999271,63.566386999809765,7.9278530001829495,1003520,1,36.24828399983926,0.19039900007555843,0.046200000042517786,31.648611000036908,602112,27.318102999970506,0.1345990001482278,0.023499999997511622,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,27,72.91553100003512,64.36328199993113,8.552249000103984,1003520,1,36.6032819999873,0.2004989999022655,0.04739900009553821,33.029503000079785,602112,27.75999999994383,0.12349899998298497,0.023399999918183312,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,28,74.01612400008162,65.99886999993032,8.017254000151297,1003520,1,36.341882999977315,0.18669899986889504,0.04719900016425527,34.305894999988595,602112,29.656986999953006,0.1527990000340651,0.023899999860077514,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,29,72.74043200004598,64.98437800019019,7.756053999855794,1003520,1,36.53738200000589,0.18359800014877692,0.046099999963189475,33.167302000038035,602112,28.4469960001843,0.14989900000728085,0.02379900001869828,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,30,71.66053900004954,63.64578700004131,8.01475200000823,1003520,1,36.255984000035824,0.1990990001559112,0.04579899996315362,32.051808999995046,602112,27.389803000005486,0.12489899995671294,0.024100000018734136,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
1,chain_2svc_mtls_multinode,31,72.25463400004628,63.85178400000768,8.402850000038597,1003520,1,36.23328300000139,0.18179900007453398,0.04659999990508368,32.7179050000268,602112,27.61850100000629,0.13329900002645445,0.02519999998185085,0.0,401408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,mtls,1
